commentID,commentTitle,commentBody,approveDate,recommendationCount,display_name,location,commentQuestion,commentSequence,status,articleURL,editorsSelection,in_study
89926,NULL,"Give Benghazi a rest already. It's been exhaustively covered. The saddest thing about it is that the Republicans are using the dead bodies of these four people as campaign props. As George Bernard Shaw said, 'the only real tragedy in life is the being used by personally minded men for purposes which you recognize to be base. All the rest is at worst mere misfortune or mortality.'",2014-01-31 17:25:39,38,ACW,,NULL,11065948,approved,http://www.nytimes.com/2014/02/01/nyregion/christie-bridge.html,0,1
375955,NULL,"Nothing draws my ire more than costs of education in the USA (other than the totally dysfunctional healthcare system).  I recently learned that one of our friend's sons has a college loan amount of $80,000 for his four years at the University of Oregon.  This is beyond the pale, beyond common sense, and beneath the goodness of a functional democracy that wants to provide some type of future for its citizens.  In a nutshell, it's idiotic to expect our country to march forward as a leader in the western world with these types of burdens on the young as they start adult life. In my mind, It's another example of a rapid decline in our country, thanks in no small measure to the do nothingism of the Republican Party.<br/><br/>The solutions are the same as for the healthcare system...Universal Coverage for all citizens paid by our collective taxes.  If we taxed the wealthy five percent and giant corporations at the level of former years, as well as opted out of meaningless wars that primarily line the pockets of the wealthy, we could accomplish this challenge.  It's really not about the money, but about priorities.<br/><br/>How is it possible that nearly every other western nation can offer excellent standards of healthcare and education while the USA offers these same high standards only for the rich.  Something smells rotten in Washington, D.C.",2014-03-21 11:12:24,92,David Michael,,NULL,11388397,approved,http://www.nytimes.com/2014/03/21/opinion/a-quick-way-to-cut-college-costs.html,1,1
51460,NULL,"""... possessed of dubious ethical bearings."" The heartbreak of DEB, and it's sister, VEB, variable ethical bearings, which can result in ""weather vane convictions"", are serious maladies the treatment for which should be covered in the ACA under mental health general category HE, hypocritical ethos, that manifests itself in the presence of working video cameras.",2014-01-25 09:26:53,0,Ralph Averill,,NULL,11019499,approved,http://www.nytimes.com/2014/01/25/opinion/the-penance-of-glenn-beck.html,0,1
131180,NULL,"The primary cause of heroin deaths, indeed all drug deaths, is the lack of quality control due to the fact that these drugs are purchased on the black market.  It is easy to make the case that marijuana should be legal because there is very little, if any, health risk from use of marijuana.  The same principle applies to all drugs regardless of how harmful their use may be.  <br/><br/>The health risk for heroin, meth and cocaine is greater because we make these drugs illegal rather than make them legal with quality and price controls.  <br/><br/>One can take the moral high ground and say drugs are bad and we should do everything to discourage their use including keeping them illegal and only available on the black market; or, we can continue to call these drugs bad and discourage their use without making their purchase and use a criminal act with all the harmful effects that entails. ",2014-02-07 05:26:45,87,Ron Mitchell,,NULL,11113794,approved,http://www.nytimes.com/2014/02/07/opinion/how-to-stop-heroin-deaths.html,1,1
278414,NULL,"The College Board has been talking to the ANC in RSA, obviously, because this is exactly what it has done, excepting that the same applies all the way down the schooling system, dumbing down matters to the point that mediocrity abounds and the inept are promoted.<br/>You guys need to maintain standards instead of playing politics and fairy-godmother!",2014-03-05 16:43:51,5,George,,NULL,11281803,approved,http://www.nytimes.com/2014/03/06/education/major-changes-in-sat-announced-by-college-board.html,0,1
325929,NULL,"Unfortunately, a big problem with mobile electronics is that battery life degrades after two years and most cell phones are sealed. Given the cost of data plans, having an inferior phone is penny wise and pound foolish. Newer phones will process voice better, have better battery life, larger screens, run the latest OS.   ",2014-03-12 16:12:28,1,AbeR,,NULL,11327211,approved,http://www.nytimes.com/2014/03/13/technology/personaltech/the-radical-concept-of-longevity-in-a-smartphone.html,1,1
35140,NULL,"Curious Why does the US prioritize feeding other countries long before it prioritizes Feeding America?<br/><br/>Why are we Americans forced to eat food that travel over long distances such as China and Chili, increasing their potential for viruses, rather than growing our own. GMOs are alleged supposed to produce more to feed the world with, yet I find eating an abundance of pesticides that won't wash off and Poisons hybrid in combined with Human Hormones as dangerous to our health, environment and to Life in general!  Again if we were to get back to good ole Clean AG. this country would get healthier and if we stopped feeding the world first and Us second with more affordable prices then the need for some food stamps would decrease. <br/><br/>I remember when an orange cost 10 -25 cents, but today that cost is what 75 cents-$1 for 1 orange that is not as juicy as it once was!!<br/><br/>Corporate greed is what is destroying this country nothing more or less! ",2014-01-22 12:37:06,3,Nancy Levit,,NULL,10999873,approved,http://www.nytimes.com/2014/01/22/opinion/bittman-abundance-doesnt-mean-health.html,0,1
351502,NULL,"As a marine scientist, it is always exciting to me when other scientists advance their fields forward. In fact, it excites me when anyone find validation from their work. However, when I read the cynical responses some have to this article, I'm brought back down to Earth again. Science is often hard, very hard, but very rewarding. However, communicating science to the cynical, closed minds of those who don't want to be inspired is the probably even harder than the science itself. A paradox that has long thrilled me is the act of using the human brain to understand itself (neuroscience). Yet cynics draw nothing from the wonder of that, and they are of the same mentality as people who have nothing positive to say about this work.  Three cheers to those who bring us this wonderful achievement, and three jeers to those who draw nothing from it.",2014-03-17 13:12:33,410,TS,,NULL,11359406,approved,http://www.nytimes.com/2014/03/18/science/space/detection-of-waves-in-space-buttresses-landmark-theory-of-big-bang.html,1,1
492733,NULL,"While I agree that taking children of this age across the ocean was not a good idea, the real piece of work in this article is the brother...foresaw all the risks and feels the need to publicly excoriates his sister. Nice guy!",2014-04-08 11:39:46,1,tim,,NULL,11523735,approved,http://www.nytimes.com/2014/04/08/us/2-tots-a-sailboat-and-a-storm-over-parenting.html,0,1
321537,NULL,"Surely there must be some other reason why a car can suddenly lose power, why are they not mentioned? Since most car owners never open the hood, and tend to skip as many maintenance procedures as they can get away with, I suspect those issues will manage to take the wind out of the sails of this drama in a court of law. Congressional hearings.... just a circus act, because they can't penalize anyone.",2014-03-12 00:33:03,3,Andy Hain,,NULL,11322294,approved,http://www.nytimes.com/2014/03/12/business/house-committee-demands-records-from-gm.html,1,1
494583,NULL,"My question is, why would Putin stop now? He is endearing himself to a Russian people that still desire the power and prestige that used to come with being the former USSR. Moreover, with the Ukraine you have a country that has literally rolled over and played dead. There has been zero backbone displayed or resistance to Russia's bravado. Which argues the question of whether or not the Ukraine secretly wishes to be free of their Russian-speaking population already? And if they can score some sympathy and aid from the West in the process, all the better. ",2014-04-08 14:37:47,1,Mark,,NULL,11525953,approved,http://www.nytimes.com/2014/04/08/opinion/a-familiar-script-in-ukraine.html,0,1
469154,NULL,"Oh, yes - buying a Big Mac and getting fat is FAR more important than a safe bridge! Please. Nothing stands between people and their fast food. But there's a solution to this dilemma. Food/gas plazas on the interstates, as is the case all along the northeast section of I95. When I get on the highway in DC, I can buy gas/junk food at nearly a dozen highway ""rest areas"" or ""travel plazas"" without paying an additional toll. Meanwhile, that drive to NYC costs me about $38 bucks northbound and about $24 bucks southbound just in tolls. If you can afford that plus gas, you can still afford your junk food. People elsewhere in the country aren't paying tolls? Really? Then I95 had better be in way better condition than their interstates. And certainly they spend a huge amount of time and effort fixing it every summer.<br/><br/>OTOH, this could be a huge boon to America's health. People buying fewer Big Macs and gallon-sized Slurpees. ",2014-04-04 06:49:37,14,Wasting Time,,NULL,11497414,approved,http://www.nytimes.com/2014/04/04/us/agreement-on-interstate-repair-needs-but-not-on-how-to-pay-for-them.html,1,1
256095,NULL,"You come on. Romney correctly stated that Russia remained a primary geopolitical foe while Obama and his cheering lemmings mocked him. Adequate strategic planning begins with adequate strategic analysis, much lacking in the dreamer-in-chief.",2014-03-01 13:51:37,4,Victor O,,NULL,11255208,approved,http://www.nytimes.com/2014/03/02/world/europe/ukraine.html,0,1
425304,NULL,"The mass testing of students has been sold to us as a way to measure the success of a school system, yet most mass test scores are, in fact, used to limit student access to higher education and better educational opportunities.  Test companies and schools say that these devices promote excellence, but instead they promote the failure of thousands of young people annually.  I am happy to see that parents are finally awakening to this reality.  The measure of a quality school is a happy child interacting in an appropriate and interesting environment.  That is all.  ",2014-03-29 08:38:01,48,Patrick Stevens,,NULL,11446420,approved,http://www.nytimes.com/2014/03/30/nyregion/standing-up-to-testing.html,1,1
93855,NULL,All statistical evidence cites marijuana use as far less physically damaging than alcohol use… and without the emotional and behavioral problems associated with alcohol abuse.,2014-02-01 17:31:18,4,stopit,,NULL,11071127,approved,http://www.nytimes.com/2014/02/01/us/snacks-laced-with-marijuana-raise-concerns.html,0,1
216920,NULL,"I am not sure the Heritage Foundation was ever seriously research driven, but it certainly isn't now. But those who say that DeMint's foundation isn't driven by ideas are wrong.   The problem is that the foundation's ideas are so pernicious.<br/><br/>A deeper problem is the tax exempt status of essentially private political organizations, regardless of whether they are conservative or progressive.  Under the influence of a conservative Court, we have bought into the idea that funding of essentially ideological organizations is good for democracy as long as it is even-handed.  Why should we think this? The best even-handed way for a democracy to deal with private political organizations is to require them to pay their own way.  This applies both to Heritage and to Brookings (though I believe Brookings is devoted to research).  We have, or are supposed to have, universities that are devoted to research.  Public universities are supposed to be impartial think tanks.  Let's make them work.",2014-02-24 09:31:41,101,George Harris,,NULL,11217310,approved,http://www.nytimes.com/2014/02/24/us/politics/in-the-demint-era-at-heritage-a-shift-from-policy-to-politics.html,1,1
112878,NULL,"Many gun stores feature a picture of the President with the headline: ""Gun Salesman of the Year.""",2014-02-04 11:43:13,0,Eric,,NULL,11091819,approved,http://www.nytimes.com/2014/02/04/opinion/nocera-the-gun-report-1-year-later.html,0,1
54869,NULL,"You overlook some very pertinent medical and historical issues in your quest to bring together the liberal and conservative viewpoints. First: the current gold standard test for genetic abnormalities of a fetus, amniocentesis, can't be performed before the second trimester. A second-trimester abortion ban is illogical in the face of the limits of our technology. Two: women and children disproportionately suffer in an unhappy marriage. Until the advent of the women's rights movement and divorce, women had no choice but to remain in a marriage regardless of abuse. I hardly see how forcing unhappy and/or abusive couples to stay together could strengthen society.  You want fewer unplanned pregnancies? It's really very easy - educate everyone, especially our teenagers, on safe sex practices and make a variety of contraceptive methods widely and cheaply available and convenient. ",2014-01-26 07:28:25,92,Avarren,,NULL,11024382,approved,http://www.nytimes.com/2014/01/26/opinion/sunday/douthat-more-imperfect-unions.html,1,1
248370,NULL,"Unfortunately legislaturers who vote to pass such laws don't care about the risk of death or injury when ""responsible gun owners"" turn irresponsible when they are drunk, angry or frustrated or just plain neglegent.  Right wing NRA controlled legislators just care about the money they get from the NRA and the macho profile they have because they love guns and the sacred second Aemendment even though they have no idea what it says.",2014-02-28 04:13:26,27,Justice Holmes,,NULL,11245235,approved,http://www.nytimes.com/2014/02/28/opinion/when-may-i-shoot-a-student.html,0,1
65926,NULL,"Pete Seeger may be the last of the best of the greatest generation.  It's hard to see him go.  He lived his life not guided by the terms of a tightly drawn contract, but instead, ready to share a meal.  He leaves us with cleaner water, greener gardens and full-throated singing-along for our souls.  That's his communism with a small c.  He was Inspirational with a capital I.<br/><br/>Today I'll be singing along to the old records and thinking about Pete Seeger, his values, his actions and his spirit.  Somewhere ""way out there"", I suspect folks are being treated to the best banjo playing I ever heard.  So long, Pete.  It's been good to know you.",2014-01-28 09:44:40,82,Betsy,,NULL,11036930,approved,http://www.nytimes.com/2014/01/29/arts/music/pete-seeger-songwriter-and-champion-of-folk-music-dies-at-94.html,1,1
443573,NULL,"Deniers are within, say, the media of the USA itself, under an unassuming form. Take the otherwise honorable Paul Krugman: he talks to no end about providing ""liquidity"" to banks and Obamacare. <br/><br/>However, Paul Krugman, blessed be his name, never, ever, talks about the most major economic issue of our times, the necessity to effect a massive transition towards sustainable energy. Yet, that would provide with millions of jobs (a small and partial energy ""change"" in Germany provided officially with 400,000 jobs).<br/><br/>Instead, the USA is going full steam ahead, with its factory, China, into ever more desperate fossil fuel production. USA coal production is now sent to Germany and China... Giving a biting irony to Obama's notion of a gas as a ""bridge fuel"". A bridge to disaster, indeed.<br/><br/>Another point I have made for years: at some point, exactly, the methane tipping point, massive amounts of methane will be catastrophically released from the oceans.  Methane is already massively released from USA fracking, and from the oceans. Catastrophic release will involve tsunamis, and greatly accelerated warming. (That has happened in the North Atlantic, 7,000 years ago.) It will start suddenly. It could start tomorrow. <br/><br/>The media of the USA is culprit of not emphasizing that the climate problem is, first of all, an economic catastrophe, and opportunity to smash out of an unsustainable past dominated by fossil fuel plutocrats",2014-04-01 13:38:58,6,Patrice Ayme,,NULL,11470671,approved,http://www.nytimes.com/2014/04/01/opinion/climate-signals-growing-louder.html,0,1
274682,NULL,"One thing Mankiw says jumps out at me: ""The rich earn higher incomes because they contribute more to society...."" I would say this is flat wrong when it comes to 99% of the 1%. Rent seeking and making money through loopholes not available to the 99% do not count in my book. I'll give Bill Gates a pass because he does directly spend his money to try to reduce suffering caused by disease. ",2014-03-05 09:39:33,36,Richard,,NULL,11277815,approved,http://www.nytimes.com/2014/03/05/opinion/edsall-just-right-inequality.html,1,1
344961,NULL,"Let me begin by saying I am first generation Irish -American and a dual citizen of Ireland. I enjoyed the historical framework of your article and yes it will be forever a reminder that the Irish had to overcome great hardship and prejudice. So you really think America has starving poor people? <a href=""http://frac.org/initiatives/hunger-and-obesity/obesity-in-the-us/"" title=""http://frac.org/initiatives/hunger-and-obesity/obesity-in-the-us/"" target=""_blank"">http://frac.org/initiatives/hunger-and-obesity/obesity-in-the-us/</a> You are trying to compare the atrocious attitudes of the past with the present but really it doesn't make much sense in light of the obesity epidemic.  How do you propose that should be fixed? All of us are impacted by crisis in life. When it is on a global scale then yes we need to make a global response. But we have professional poor who never give back. Generations of takers without shame or gratitude. I lived and paid taxes my whole adult life for every program known to man as a middle class New Yorker from the age of 15. Most people who want more taxes don't pay them. That's my gripe. We need tax reform to classify who are the Veteran taxpayers according to the percentage of income earned as opposed to the talkers and takers. Until you have lived and have had to uproot yourself to survive do you even have a right to this argument. My children had no future in New York. I gave for decades to poor who basically got subsided housing, furnishing, utilities and education all the way to a doctorate degree while my husband and I struggled paying full price for everything. I deserve this opinion whether you agree or not. ",2014-03-16 10:16:49,6,Colleen,,NULL,11351558,approved,http://www.nytimes.com/2014/03/16/opinion/sunday/paul-ryans-irish-amnesia.html,0,1
275511,NULL,"Inequality is an after the fact, outcomes based measure of opportunity.  America has always been seen as the land of opportunity and most of us grew up believing that we could surpass the successes of our parents if we applied ourselves in school and later in work.  The growing inequality of outcomes suggests that this is no longer the case in America, if it ever was.  Wealth, not hard work, begets wealth, and the political system is rigged in favor of the wealthy and powerful.  Solutions to America's growing inequality problems lie less in the areas of taxation and redistribution which do nothing to address the root causes, and more in the areas of reforming the electoral process to give every citizen equal voice, eliminating the pernicious effects of gerrymandering through non-partisan redistricting, regulating lobbying activities to ensure that the will of the people is not overwhelmed by a few billionaires in setting government policies, and leveling/integrating the education process to ensure that everyone gets the same shot at success regardless of social and financial inheritance.  It's more complicated than this but significant reforms in these areas would go a long way toward restoring the self-reinforcing perception that America is truly the land of opportunity.",2014-03-05 10:57:32,28,Jack McHenry,,NULL,11278322,approved,http://www.nytimes.com/2014/03/05/opinion/edsall-just-right-inequality.html,1,1
325688,NULL,"Re Schwartz's comment: Switzerland, under no present threat, still has universal military service.",2014-03-12 15:32:14,3,Jonathan Katz,,NULL,11326822,approved,http://www.nytimes.com/2014/03/13/world/middleeast/israel-restricts-exemptions-from-military-service.html,0,1
289525,NULL,"I note that few politicians, if any, are willing to say exactly what they would<br/>do, if they were president in a situation like the one in the Ukraine today.  <br/><br/>I think they would find that things look very different when faced with an  actual situation and the responsibility of making decisions that impact the lives of US citizens and the fortunes of our country.   <br/><br/>Unfortunately, the words that all to frequently come out of the mouths<br/>of the current crop of Republicans jockeying for their party's presidential<br/>nomination does not give me a warm feeling that they have the maturity or intelligence to deal with crises in the incredibly complex and nuanced world of geopolitics.  ",2014-03-07 11:26:31,14,NRK,,NULL,11295630,approved,http://www.nytimes.com/2014/03/07/us/politics/trying-to-revive-his-prospects-rubio-pushes-strength-abroad.html,1,1
351893,NULL,"While this trend of greater private investment is, of itself, laudable, it is no substitute for continued public funding.  Federal funding assures that research deals with national priorities rather than personal.  National funding will include all people, races, strata of society - it adds the vital element of democracy.  Finally, the nation's interests are long term, by definition, rather than living and dying with an individual.  Basic research requires a motivation that looks far into the future, not to immediate benefits.  This is where long-term, public financing is vital and private interests will never succeed.  Basic research is what will power our future strength in science as a nation.",2014-03-17 13:31:11,2,Mike,,NULL,11358630,approved,http://www.nytimes.com/2014/03/16/science/billionaires-with-big-ideas-are-privatizing-american-science.html,0,1
497259,NULL,"In a good competition, there's always a healthy choice to choose from. International students do provide the flavour and variety. I firmly believe that American students must be given some kind of preference over the international students in prestigious universities not only in admissions but also in providing scholarships, student loan assistance and reduced interest student loans come what may. Not that these institutes produce great people all the time,who will have bright future in all respects but at least the entry and graduation later with distinction might become a stepping stone for success.",2014-04-08 23:49:01,17,Sivaram Pochiraju,,NULL,11529186,approved,http://www.nytimes.com/2014/04/09/us/led-by-stanfords-5-top-colleges-acceptance-rates-hit-new-lows.html,1,1
261910,NULL,"Patricia, do you deny he gassed the Kurds?<br/><br/>Even without it his other conduct warranted his ouster. We notched the aftermath, but that's a different issue. ",2014-03-02 23:40:37,0,George S,,NULL,11262749,approved,http://www.nytimes.com/2014/03/03/world/europe/ukraine.html,0,1
8502,NULL,"A conversation is two people talking, not one at the other. This is called public harassment.",2014-01-16 09:53:17,24,copernicus,,NULL,10967973,approved,http://www.nytimes.com/2014/01/16/us/justices-seem-split-on-buffer-zones-at-abortion-clinics.html,1,1
468951,NULL,I think you were watching a different show.,2014-04-04 05:48:26,4,Hugh CC,,NULL,11497148,approved,http://www.nytimes.com/2014/04/04/business/media/david-letterman-to-retire-in-2015.html,0,1
220822,NULL,"It's hard to justify controlled rents, but that's just my opinion. Seems like it encourages false markets. ",2014-02-24 19:31:23,39,SJ,,NULL,11221470,approved,http://www.nytimes.com/2014/02/25/nyregion/in-new-york-push-for-market-rate-housing-pits-landlords-against-tenants.html,1,1
500359,NULL,"HealedByGod - How does the 24 billion dollar temper tantrum (i.e. shutdown) figure into your idea of fiscal responsibility?  <br/><br/>What about corporations who ship jobs overseas and then get rewarded with tax breaks and subsidies?<br/><br/>If that doesn't bother you, how does having the middle class pick up the tab for food, housing and health care for underpaid employees of wealthy corporations suit you?<br/><br/>I'm all for fiscal responsibility, that's why I stopped voting for Republicans.",2014-04-09 12:19:44,9,DR,,NULL,11532338,approved,http://www.nytimes.com/2014/04/09/opinion/dowd-jeb-in-the-vortex.html,0,1
282358,NULL,"If we are just going to test high school work and not the higher level thinking required in college, now is the time to eliminate the SAT requirement from college entry.",2014-03-06 10:59:03,4,Kathy,,NULL,11287361,approved,http://www.nytimes.com/2014/03/06/education/major-changes-in-sat-announced-by-college-board.html,1,1
473900,NULL,"Never thought about the point that the campaign funding legislation insured incumbents more job security. Liberals, Conservatives or Moderates we are all being played by our Senators and self serving congressmen.",2014-04-04 15:53:15,0,susan,,NULL,11501992,approved,http://www.nytimes.com/2014/04/04/opinion/brooks-party-all-the-time.html,0,1
68731,NULL,"While it sounds nice to automatically wave a wand and give 500,000+ workers a 25% raise, it absolutely doesn't work that way.  Contracts would have to wait for renewal or be subject to change orders to cover the new additional payroll expenses.   Future contracts will either require greater funding to cover the additional payroll expense or the vendors will provide less people who will have to work 25% harder for their paycheck to make this work.  The notion that government workers have that kind of impact on the economy is misplaced.  It is the private sector that generates the taxable economy that pays Federal workers in the first place, not the other way around.   This is less an end run than it is slight of hand.   ",2014-01-28 15:47:51,22,Rich McConville,,NULL,11040419,approved,http://www.nytimes.com/2014/01/29/us/politics/obama-state-of-the-union.html,1,1
502466,NULL,Hmmmm.....that's funny---I am a pathologist and don't make a third of a million dollars.<br/>Frankly--- so what if I did.......who do you think diagnoses you cancer?  Not the surgeon.,2014-04-09 18:16:17,0,Pphc1,,NULL,11535056,approved,http://www.nytimes.com/2014/04/09/business/sliver-of-medicare-doctors-get-big-share-of-payouts.html,0,1
482088,NULL,"Governmental pronatal policies to attain short-term and local economic goals should be seen as international crimes. At the individual level, I am saddened by the selfishness of those who insist on having more than two children, and heartened by the courage and foresight of those who choose to resist the social pressures to have children.<br/><br/>Much of the environmental degradation that results from overpopulation is irreversible.  The current drop in fertility rates gives me some slight hope that we may not entirely destroy the planet, but it should not lull us into complacency with regard to the urgent need to significantly reduce the human population and to direct its activities to attain a permanently sustainable balance with the planet’s environment, including other life forms.  Such conditions offer the possibility of an ever-improving quality of life on earth, while continuing indifference with regard to human population levels can entail only continuing degradation of the quality of life on earth.",2014-04-06 13:00:09,24,Alex,,NULL,11512067,approved,http://www.nytimes.com/2014/04/05/opinion/sunday/bye-bye-baby.html,1,1
343009,NULL,You definitely get better value for your money on the upper East Side. Great story. Thanks for writing it! ,2014-03-15 18:06:06,2,Hilary Topper,,NULL,11347477,approved,http://www.nytimes.com/2014/03/16/realestate/for-starters-the-upper-east-side.html,0,1
190880,NULL,"I can't help noticing that that no mention was made in Brooks' essay of the Prodigal's reform. ""When he had spent all, he began to be in want. And no man gave unto him."" He was so broke that he was living in a pigsty, a particularly repulsive image to a Jewish audience and eating ""husks"". But no one enabled his pseudo-wealth by ""giving"" or lending to him. But he had good basic upbringing by a father who was confident enough of his values and teaching to let this bright, attractive, impulsive boy grow up in his own way. Maybe that is why the parable could stipulate that ""when he came to himself "" he could turn around. ""I will arise and go to my father, and I will say, Father, I have sinned against heaven and in thy sight: make me as one of thy hired servants.""<br/><br/>Brooks doesn't note this, only that the father receives him joyfully, having recognized the metanoia that has taken place. He is restored to full status in the family. The Elder Brother's pique is understandable, but the dad could have told him up front instead of finding out from a farmhand; that side of the story  stumps me, and I've played every role in this story except the fatted calf !<br/><br/>To apply this to society. We know the values, as we have played the Father. We need the reform, as we play the son. We are in the right, as the Elder Brother, but we have to temper our outrage even as we assert our rights. Then we can find ways to find that our real ""portion"" is fully available.",2014-02-18 14:58:02,12,Nancy C.,,NULL,11185079,approved,http://www.nytimes.com/2014/02/18/opinion/brooks-the-prodigal-sons.html,1,1
501438,NULL,It is the right of every American to bribe politicians!!,2014-04-09 14:59:08,10,John Sammis,,NULL,11533835,approved,http://www.nytimes.com/2014/04/09/opinion/the-high-cost-of-free-speech.html,0,1
97092,NULL,"@Raindog63:  It is not me that inserts Bill Clinton into the 2016 race; it's Hillary Clinton, who wants to be associated with her husband's legacy.  If that is what she wants, then so be it, but let's be clear that part of that legacy is grotesque misogyny, which, by the way, she enabled.",2014-02-02 11:11:18,9,Charles,,NULL,11077002,approved,http://www.nytimes.com/2014/02/02/opinion/sunday/dowd-the-gospel-according-to-paul.html,1,1
260085,NULL,Note to State Senator Dan Patrick - try this :  MARRIAGE = ONE HUMAN AND ONE HUMAN.  ,2014-03-02 12:52:27,7,Kinnan O'Connell,,NULL,11259746,approved,http://www.nytimes.com/2014/03/02/opinion/sunday/egan-arizona-did-us-all-a-favor.html,0,1
496936,NULL,"We need a culture that focuses on quality education rather than brand education. Students are as much to blame for the current situation as administrations are - why apply exclusively to Ivies? The prestige is a primary reason. If only students can get out of the mindset that the college makes the person instead of the other, more accurate way around.<br/><br/>Having graduated high school last year, I can say that most high school students have been painfully familiar with the truths stated in this article for a long time. High school students will often joke with one another that one needs to cure cancer, start up a Facebook clone, or be a prince in order to be accepted by elite colleges. We all knew solidly from the very start that a simple 4.0/tri-varsity/2400 package would not cut it. <br/><br/>One way to possibly remedy the admissions craziness is to limit where students can apply. In England, students may apply to Oxford or Cambridge, but not both. Perhaps this would reduce the massive number of applicants and competition?",2014-04-08 22:10:25,85,Karen Yuan,,NULL,11528784,approved,http://www.nytimes.com/2014/04/09/us/led-by-stanfords-5-top-colleges-acceptance-rates-hit-new-lows.html,1,1
100282,NULL,"If you want to see the depth he had as an actor, see ""Synecdoche, N.Y."" It's a very disturbing film, and his acting in it rings so true it's haunting.",2014-02-02 17:19:31,9,RJD,,NULL,11079646,approved,http://www.nytimes.com/2014/02/03/movies/philip-seymour-hoffman-actor-dies-at-46.html,0,1
200705,NULL,"“The main task of the court is to confer legitimacy on the fundamental policies of the successful coalition,” according to the author's demi-god Robert Dahl. I disagree, 100%. There is no support for this position whatsoever in the Federalist Papers or any other recorded Constitutional debate. The mission of the Court is to be the final arbiter of disputes arising under Federal law, and to resolve disputes between sovereign states. The whole ""checks and balances"" tri-partite form of our government tells us that the drafters of the Constitution expected there would be times when the Court would issue rulings counter to the prevailing Congressional or executive mood of the day. (Remember Andrew Jackson's displeasure? ""The Supreme Court has made their ruling; now let them enforce it."") This is why the Dred Scott and Korematsu decisions are universally regarded as the worst decisions ever to emanate from the Supreme Court, because in each instance, the Court put the Constitution aside and demurred to popular passion. Look at Miranda, Gideon v. Wainwright, Loving v. Virginia, Brown v. Bd of Ed., or Roe v. Wade as examples of the Court going where it thought the Constitution required, regardless of whether the decision might be viewed as popular or predictable. Is the Court ""political?"" Yes, because judges are human, and humans are politicial. But that's not why we have a Supreme Court.",2014-02-20 12:57:27,3,alexander hamilton,,NULL,11196893,approved,http://www.nytimes.com/2014/02/20/opinion/greenhouse-law-and-politics.html,1,1
23094,NULL,"""And even conservatives are forced to bend when in office in ways that could be salable.""<br/><br/>One would hope that were true, but witnessing the intransigent positions of conservative stalwarts such as Cruz and Gohmert leads me to believe it's not.",2014-01-19 14:01:42,2,Bob Bunsen,,NULL,10985464,approved,http://www.nytimes.com/2014/01/19/opinion/sunday/douthat-at-last-conservative-reform.html,0,1
190230,NULL,"Despite all the challenges an independent Scotland would face (and RBS's balance sheet is only one) there is the very good chance that Scotland by itself would be able to avoid the continual series of mistakes the UK governing class has made over the past century and more.  These are legion: the illogic of combining an expensive empire with a free trade regime; the disastrous performance in World War I; the resumption of the gold standard and forced austerity after the War; the failure to modern industry between the Wars, and the Butskellism after the War, under which both major parties ignored the failings of the other's political base, only to see Britain's economic position collapse piece by piece.<br/><br/>And yes, the willingness of English people - and it was mainly the English - to vote for Tories led by a Toff like Cameron shows that they haven't learned anything from their past (not that many countries do).  Meanwhile the current PM leads a privatization of the NHS which few people support, while offering no more leadership in building Britain's future than fatuous cheerleading for a ""march of the makers,"" without any coherent plan to make it happen.  <br/><br/>Scotland can do better then this, even with RBS to worry about.<br/><br/>Still, an independent Scotland would have some perspective on its own history, and be able to spearate itslef ",2014-02-18 13:13:38,5,Garrus,,NULL,11183867,approved,http://www.nytimes.com/2014/02/18/opinion/cohen-britannia-rues-the-waves.html,1,1
245399,NULL,"'We are now incapable of distinguishing good and evil and are in grave peril of declaring them their opposites.'<br/><br/>Yup, every day I go onto the street and see people everywhere wearing cotton/wool blends  in direct contravention of Leviticus. Even going into restaurants and ordering shrimp cocktails, followed by a dish of beef in cream sauce. Parlous times indeed.",2014-02-27 12:12:21,5,ACW,,NULL,11241311,approved,http://www.nytimes.com/2014/02/27/opinion/blow-no-country-for-old-mores.html,0,1
325545,NULL,"Charlie Calvert, one person's extremism is another's open mindedness. My reaction last night and others here is because censorship is a red herring. Who is in favor of that with exception of child pornography? My comments and others here are not conflating privacy with suppression of content, but with premise of the piece, which is that internet freedom is in jeopardy because of government suppression of some content.<br/><br/>Google's censorship is perhaps more benign than Saudi Arabia, but my understanding is that their pay to play ranks do in fact suppress a great deal of web content. But we are free to use other search properties and not interact with Google - except where I email people who have agreed to let them harvest mailbox content for whatever purpose. You are right on about reasoned discourse.",2014-03-12 15:10:18,2,David Cache,,NULL,11326591,approved,http://www.nytimes.com/2014/03/12/opinion/the-future-of-internet-freedom.html,1,1
73815,NULL,"What happened to policies/projects to towns that weren't ""mini Ohios or Floridas""?",2014-01-29 11:20:38,25,Anna Hagop,,NULL,11045932,approved,http://www.nytimes.com/2014/01/29/nyregion/for-christie-politics-team-kept-a-focus-on-two-bids.html,0,1
